2017/01/04,10:50,3140.870,3143.200,3140.200,3143.200,3077496.00,3513638912.00
2017/01/04,10:55,3143.150,3144.630,3142.610,3143.820,3025008.00,3455647744.00
2017/01/04,11:00,3143.800,3144.420,3142.660,3143.020,2723400.00,3138781184.00
2017/01/04,11:05,3142.810,3143.270,3141.650,3142.180,2530904.00,2993618944.00
2017/01/04,11:10,3142.350,3143.030,3141.750,3143.030,2178392.00,2600222720.00
2017/01/04,11:15,3143.040,3144.490,3142.400,3143.790,2490584.00,3012321280.00
2017/01/04,11:20,3143.720,3144.360,3142.380,3142.980,2330296.00,2820292608.00
2017/01/04,11:25,3143.470,3145.710,3142.860,3145.250,2476656.00,2867355648.00
2017/01/04,11:30,3145.530,3148.380,3145.490,3148.290,2991928.00,3417456640.00
2017/01/04,13:05,3148.830,3149.780,3148.210,3148.770,3400376.00,3767222272.00
2017/01/04,13:10,3148.820,3149.550,3147.920,3149.020,2260768.00,2594988032.00
2017/01/04,13:15,3149.600,3151.900,3149.190,3151.570,2814848.00,3308257280.00
2017/01/04,13:20,3151.630,3152.260,3150.330,3150.330,2959944.00,3577962496.00
2017/01/04,13:25,3151.420,3152.940,3150.370,3152.100,3270512.00,3804938240.00
2017/01/04,13:30,3152.960,3154.420,3152.190,3153.240,3534456.00,3906904064.00
2017/01/04,13:35,3154.010,3154.020,3152.900,3153.510,2973240.00,3431448576.00
2017/01/04,13:40,3153.370,3153.550,3151.070,3151.090,3153032.00,3580223488.00
2017/01/04,13:45,3151.970,3153.710,3151.480,3153.130,2990120.00,3515949056.00
2017/01/04,13:50,3153.130,3155.020,3153.090,3154.880,3237728.00,3574792192.00
2017/01/04,13:55,3155.200,3155.610,3154.260,3155.160,3472488.00,3817938944.00
2017/01/04,14:00,3155.230,3157.210,3155.150,3156.640,3515760.00,3784916992.00
2017/01/04,14:05,3157.250,3158.820,3156.730,3157.920,3681296.00,4109156352.00
2017/01/04,14:10,3158.950,3160.020,3157.970,3158.890,3640552.00,4135518208.00
2017/01/04,14:15,3158.870,3159.070,3155.270,3155.420,3201256.00,3648602112.00
2017/01/04,14:20,3155.880,3156.310,3154.090,3155.060,2965440.00,3438280704.00
2017/01/04,14:25,3154.400,3156.130,3154.310,3155.100,2860736.00,3406512128.00
2017/01/04,14:30,3154.950,3156.550,3154.650,3156.020,2836128.00,3324444672.00
2017/01/04,14:35,3155.910,3155.910,3154.030,3154.640,2951232.00,3546054656.00
2017/01/04,14:40,3154.540,3155.540,3152.780,3152.800,3242848.00,3866591232.00
2017/01/04,14:45,3153.100,3153.990,3152.400,3152.950,3514992.00,4059021312.00
2017/01/04,14:50,3153.160,3155.800,3153.100,3155.030,4064512.00,4845518848.00
2017/01/04,14:55,3155.280,3156.530,3154.300,3156.090,4674512.00,5684576256.00
2017/01/04,15:00,3157.080,3158.960,3156.020,3158.790,5247408.00,6309756928.00
2017/01/05,09:35,3157.910,3157.910,3154.420,3155.300,9467958.00,11155683328.00
